ent,sex,eda,nac_mes,nac_anio,cs_p12,cs_p13_1,cs_p13_2,cs_p15,cs_p16,n_hij,e_con,zona,salario,clase2,rama,c_ocu11c,dur9c,rama_est2,dur_est,d_ant_lab,d_cexp_est,niv_ins,anios_esc,hrsocup,ingocup,ing_x_hrs,imssissste,scian,t_tra,emp_ppal,sec_ins,,
30,2,23,7,2000,1,7,5,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,17,48,9000,43.60465,1,16,1,2,2,,
30,2,26,5,1997,1,7,3,3,1,0,6,2,7468,1,4,6,6,7,4,0,0,4,15,48,4000,19.37984,1,9,1,2,2,,
30,2,25,2,1999,1,7,3,3,2,0,6,2,7468,1,4,8,4,6,3,0,0,4,15,32,5160,37.5,1,18,1,2,2,,
30,2,41,11,1982,1,7,4,3,1,1,1,2,7468,1,2,1,6,3,4,0,0,4,16,40,0,0,1,5,1,2,2,,
30,2,30,11,1993,1,7,4,3,1,0,6,2,7468,1,4,1,2,9,2,0,0,4,16,10,6880,160,4,16,1,1,8,,
30,2,42,2,1982,1,7,4,3,1,3,5,2,7468,1,4,2,6,9,4,0,0,4,16,40,8000,46.51163,2,15,1,2,7,,
30,2,62,3,1962,1,7,4,3,1,2,1,2,7468,1,4,2,3,9,3,0,0,4,16,22,30000,317.12474,2,15,2,2,7,,
30,2,66,5,1957,1,7,5,3,1,2,6,2,7468,1,4,1,4,9,3,0,0,4,17,30,6450,50,4,16,1,1,8,,
30,2,44,3,1980,1,7,5,3,1,3,1,2,7468,1,4,1,6,9,4,0,0,4,17,40,0,0,2,16,1,2,7,,
30,2,58,7,1965,1,7,3,3,2,4,6,2,7468,1,4,5,6,6,4,0,0,4,15,48,0,0,1,18,1,2,4,,
30,2,46,12,1977,1,7,4,3,1,2,5,2,7468,1,4,2,6,9,4,0,0,4,16,40,0,0,2,15,1,2,7,,
30,2,39,1,1985,1,6,3,3,1,2,4,2,7468,1,4,8,5,6,4,0,0,4,15,36,4300,27.77778,4,18,1,1,8,,
30,2,40,7,1983,1,7,5,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,17,48,12900,62.5,4,16,1,2,4,,
30,2,54,4,1970,1,6,2,3,1,0,6,2,7468,1,4,8,6,6,4,0,0,4,14,48,0,0,1,18,1,2,4,,
30,2,37,7,1986,1,7,4,3,1,1,6,2,7468,1,3,6,7,5,5,0,0,4,16,54,0,0,4,7,1,2,4,,
30,2,34,1,1990,1,7,4,3,1,2,5,2,7468,1,4,2,6,9,4,0,0,4,16,40,0,0,1,15,1,2,7,,
30,2,22,12,2001,1,7,4,3,1,0,6,2,7468,1,3,1,6,5,4,0,0,4,16,48,0,0,1,7,1,2,2,,
30,2,50,2,1974,1,7,4,3,1,3,5,2,7468,1,4,2,6,9,4,0,0,4,16,40,15200,88.37209,2,15,1,2,7,,
30,2,33,1,1991,1,7,4,3,1,1,5,2,7468,1,4,8,8,10,5,0,0,4,16,84,0,0,4,19,1,1,8,,
30,2,40,8,1983,1,7,4,3,1,1,6,2,7468,1,3,4,6,5,4,0,0,4,16,45,0,0,1,7,1,2,2,,
30,2,37,6,1987,1,7,4,3,1,1,1,2,7468,1,3,6,2,5,2,0,0,4,16,14,4300,71.42857,4,7,1,1,8,,
30,2,47,5,1977,1,7,4,3,1,1,1,2,7468,1,4,2,6,9,4,0,0,4,16,40,8400,48.83721,1,15,1,2,6,,
12,2,27,8,1996,1,7,5,3,1,0,6,2,7468,1,3,4,6,5,4,0,0,4,17,48,0,0,5,7,1,1,4,,
12,2,29,8,1994,1,7,5,3,1,2,5,2,7468,1,3,1,6,5,4,0,0,4,17,48,0,0,4,7,1,2,4,,
12,2,40,11,1983,1,7,4,3,1,2,5,2,7468,1,4,8,6,10,4,0,0,4,16,48,6450,31.25,4,19,1,2,4,,
12,2,27,10,1996,1,7,2,3,2,1,6,2,7468,1,4,4,8,10,5,0,0,4,14,60,0,0,4,19,1,1,4,,
12,2,34,1,1990,1,7,5,3,1,0,6,2,7468,1,4,4,6,8,4,0,0,4,17,48,6000,29.06977,1,10,1,2,1,,
12,2,34,5,1989,1,7,5,3,1,2,5,2,7468,1,4,1,6,8,4,0,0,4,17,46,0,0,4,12,1,1,4,,
12,2,28,8,1995,1,7,4,3,1,0,5,2,7468,1,4,2,3,9,3,0,0,4,16,20,10000,116.27907,2,15,1,2,7,,
12,2,49,6,1974,1,6,1,2,2,1,5,2,7468,1,3,6,4,5,3,0,0,3,10,30,5000,38.75969,1,7,1,2,2,,
12,2,62,3,1962,1,7,5,3,1,3,5,2,7468,1,4,4,5,11,4,0,0,4,17,35,20000,132.89037,2,20,1,2,5,,
12,2,48,6,1975,1,7,5,3,1,2,3,2,7468,1,4,8,5,9,4,0,0,4,17,35,7600,50.49834,2,15,1,2,7,,
12,2,27,11,1996,1,7,5,3,1,1,1,2,7468,1,3,4,7,5,5,0,0,4,17,50,12900,60,1,7,1,2,2,,
12,2,36,6,1987,1,7,5,3,1,1,1,2,7468,1,3,6,7,5,5,0,0,4,17,56,6450,26.78571,4,7,1,1,8,,
12,2,28,6,1995,1,7,5,3,1,0,5,2,7468,1,4,1,5,9,4,0,0,4,17,36,8000,51.67959,1,16,1,2,2,,
12,2,60,12,1963,1,6,3,2,1,2,4,2,7468,1,3,6,2,5,2,0,0,3,12,2,0,0,4,7,1,1,8,,
12,2,44,99,1980,1,7,5,3,1,2,5,2,7468,1,4,1,6,9,4,0,0,4,17,40,0,0,1,16,1,2,7,,
12,2,41,5,1983,1,7,5,3,1,2,5,2,7468,1,4,2,3,9,3,0,0,4,17,22,0,0,2,15,1,2,7,,
12,2,37,11,1986,1,7,5,3,1,0,5,2,7468,1,4,3,6,10,4,0,0,4,17,40,12000,69.76744,1,19,1,2,2,,
12,2,24,8,1999,1,7,5,3,1,0,6,2,7468,1,4,1,2,9,2,0,0,4,17,7,3225,107.14286,4,16,1,1,4,,
12,2,32,10,1991,1,7,5,3,1,1,5,2,7468,1,4,2,4,9,3,0,0,4,17,30,7000,54.26357,2,15,1,2,7,,
12,2,48,9,1975,1,7,5,3,1,1,5,2,7468,1,4,2,2,9,2,0,0,4,17,5,7200,334.88372,2,15,1,2,7,,
12,2,51,3,1973,1,7,5,3,1,3,5,2,7468,1,3,6,2,5,2,0,0,4,17,12,0,0,4,7,1,1,8,,
12,2,39,12,1984,1,7,5,3,1,2,5,2,7468,1,3,6,2,5,2,0,0,4,17,8,0,0,4,7,1,1,8,,
12,2,36,3,1988,1,7,5,3,1,2,4,2,7468,1,4,8,8,8,5,0,0,4,17,63,0,0,4,11,1,2,4,,
12,2,50,99,1974,1,7,5,3,1,2,2,2,7468,1,4,8,6,10,4,0,0,4,17,48,0,0,4,19,1,2,4,,
12,2,52,4,1972,1,7,5,3,1,4,1,2,7468,1,4,1,6,9,4,0,0,4,17,40,1000,5.81395,2,16,1,2,7,,
12,2,32,3,1992,1,7,5,3,1,1,6,2,7468,1,4,6,6,8,4,0,0,4,17,45,0,0,4,10,1,1,1,,
12,2,43,4,1981,1,7,5,3,1,4,5,2,7468,1,4,1,6,11,4,0,0,4,17,40,24000,139.53488,2,20,1,2,5,,
12,2,35,1,1989,1,7,4,3,1,0,6,2,7468,1,4,4,6,11,4,0,0,4,16,40,8000,46.51163,4,20,1,1,5,,
12,2,49,11,1974,1,7,5,3,1,0,6,2,7468,1,4,8,6,10,4,0,0,4,17,48,10000,48.44961,4,19,1,2,4,,
12,2,29,5,1995,1,7,5,3,1,2,5,2,7468,1,4,1,2,9,2,0,0,4,17,12,1720,33.33333,4,16,1,1,4,,
12,2,38,6,1985,1,7,5,3,1,0,2,2,7468,1,4,2,6,9,4,0,0,4,17,40,0,0,2,15,1,2,7,,
12,2,44,5,1980,1,7,5,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,17,40,0,0,2,16,1,2,7,,
12,2,32,11,1991,1,7,4,3,2,2,3,2,7468,1,4,4,6,9,4,0,0,4,16,48,0,0,4,15,1,1,6,,
12,2,25,10,1998,1,7,5,3,1,1,6,2,7468,1,3,1,6,5,4,0,0,4,17,48,8000,38.75969,1,6,1,2,2,,
12,2,47,5,1976,1,7,5,3,1,0,5,2,7468,1,3,6,7,5,5,0,0,4,17,56,0,0,4,7,2,1,8,,
12,2,40,7,1983,1,7,4,3,1,2,5,2,7468,1,4,2,3,9,3,0,0,4,16,22,9000,95.13742,2,15,1,2,7,,
12,2,47,5,1977,1,7,5,3,1,0,1,2,7468,1,4,8,6,9,4,0,0,4,17,45,7400,38.24289,1,15,1,2,6,,
12,2,57,5,1967,1,7,5,3,1,2,6,2,7468,1,4,2,4,9,3,0,0,4,17,30,14000,108.52713,2,15,1,2,7,,
12,2,43,9,1980,1,7,5,3,1,1,3,2,7468,1,3,6,6,5,4,0,0,4,17,48,0,0,4,7,1,1,4,,
12,2,49,1,1975,1,7,5,3,1,0,6,2,7468,1,2,1,6,3,4,0,0,4,17,48,0,0,1,5,1,2,2,,
12,2,47,11,1976,1,7,5,3,1,0,1,2,7468,1,4,3,8,10,5,0,0,4,17,67,0,0,4,19,1,2,4,,
12,2,35,8,1988,1,7,3,3,1,2,5,2,7468,1,4,1,5,11,4,0,0,4,15,35,20000,132.89037,2,20,1,2,5,,
12,2,41,11,1982,1,7,5,3,1,2,2,2,7468,1,4,8,5,10,4,0,0,4,17,35,10750,71.42857,4,19,1,1,9,,
12,2,40,2,1984,1,7,5,3,1,4,5,2,7468,1,4,1,6,9,4,0,0,4,17,40,10000,58.13953,1,16,1,2,7,,
12,2,29,4,1995,1,7,5,3,1,0,6,2,7468,1,4,6,6,8,4,0,0,4,17,40,0,0,1,10,1,2,1,,
12,2,50,8,1973,1,7,5,3,1,1,5,2,7468,1,4,1,6,9,4,0,0,4,17,40,2400,13.95349,1,16,1,2,7,,
1,2,23,10,2000,1,7,5,3,1,0,6,2,7468,1,2,5,5,3,4,0,0,4,17,38,0,0,1,5,1,2,2,,
1,2,37,4,1987,1,7,5,3,1,1,5,2,7468,1,2,1,4,3,3,0,0,4,17,27,10000,86.13264,1,5,1,2,2,,
1,2,25,7,1998,1,7,3,3,2,0,6,2,7468,1,4,4,7,7,5,0,0,4,15,51,0,0,1,8,1,2,2,,
1,2,22,9,2001,1,7,3,3,2,0,6,2,7468,1,3,6,6,5,4,0,0,4,15,42,0,0,4,7,1,1,4,,
1,2,31,3,1993,1,7,2,3,2,1,6,2,7468,1,3,1,6,5,4,0,0,4,14,40,0,0,1,6,1,2,2,,
1,2,60,6,1963,1,6,3,2,1,3,3,2,7468,1,3,6,3,5,3,0,0,3,12,24,0,0,4,7,1,1,8,,
28,2,48,12,1975,1,7,4,3,1,2,5,2,7468,1,4,4,5,9,4,0,0,4,16,35,10000,66.44518,2,15,1,2,7,,
30,2,48,10,1975,1,7,4,3,1,0,6,2,7468,1,4,2,4,9,3,0,0,4,16,25,0,0,2,15,1,2,7,,
1,2,60,3,1964,1,6,3,3,1,2,5,2,7468,1,2,10,6,3,4,0,0,4,15,40,30100,175,1,5,2,2,2,,
4,2,27,12,1996,1,7,4,3,1,0,6,2,7468,1,4,1,4,8,3,0,0,4,16,32,7525,54.6875,4,12,1,1,2,,
4,2,27,10,1996,1,7,2,3,2,2,1,2,7468,1,3,6,5,5,4,0,0,4,14,36,4300,27.77778,4,7,1,1,8,,
6,2,21,3,2003,1,7,3,3,2,0,6,2,7468,1,3,6,3,5,3,0,0,4,15,21,2709,30,4,7,1,1,4,,
11,2,36,8,1987,1,7,2,3,2,1,1,2,7468,1,2,5,6,3,4,0,0,4,14,40,8170,47.5,1,5,1,2,2,,
11,2,64,99,1960,1,7,4,3,1,2,5,2,7468,1,6,3,3,1,3,0,0,4,16,15,0,0,4,1,1,1,3,,
14,2,32,6,1991,1,7,4,3,1,0,6,2,7468,1,3,4,7,5,5,0,0,4,16,54,7740,33.33333,1,6,1,2,4,,
15,2,29,11,1994,1,7,5,3,1,1,6,2,7468,2,0,0,0,0,0,1,2,4,17,0,0,0,0,0,1,0,0,,
16,2,58,6,1966,1,7,5,3,1,0,5,2,7468,1,4,8,2,10,2,0,0,4,17,9,2580,66.66667,4,19,2,1,9,,
17,2,38,3,1986,1,7,5,3,1,2,5,2,7468,1,4,1,6,9,4,0,0,4,17,40,0,0,4,16,1,1,7,,
18,2,26,6,1997,1,7,5,3,1,0,1,2,7468,1,6,10,1,1,1,0,0,4,17,0,30100,0,1,1,1,2,3,,
19,2,27,1,1997,1,7,5,3,1,0,6,2,7468,1,3,3,7,5,5,0,0,4,17,50,11180,52,1,7,1,2,2,,
22,2,24,2,2000,1,7,4,3,2,0,6,2,7468,1,2,4,6,3,4,0,0,4,16,42,0,0,1,5,1,2,2,,
25,2,28,12,1995,1,7,4,3,1,1,2,2,7468,1,4,1,4,10,3,0,0,4,16,32,15400,111.9186,1,19,1,2,6,,
27,2,41,2,1983,1,7,4,3,1,3,5,2,7468,1,4,2,4,9,3,0,0,4,16,30,14000,108.52713,2,15,1,2,7,,
27,2,23,8,2000,1,7,4,3,1,0,6,2,7468,1,3,4,6,5,4,0,0,4,16,48,9600,46.51163,1,7,1,2,2,,
27,2,21,10,2002,1,7,1,3,2,0,6,2,7468,1,3,6,8,5,5,0,0,4,13,72,5160,16.66667,4,7,1,1,4,,
29,2,33,7,1990,1,7,5,3,1,2,5,2,7468,1,3,6,2,5,2,0,0,4,17,9,2400,62.0155,4,7,1,1,8,,
29,2,27,12,1996,1,7,5,3,1,0,1,2,7468,1,4,1,7,10,5,0,0,4,17,50,8000,37.2093,1,19,2,2,2,,
32,2,28,5,1995,1,7,4,3,2,0,1,2,7468,1,4,8,8,6,5,0,0,4,16,84,6450,17.85714,4,18,1,1,8,,
32,2,23,7,2000,1,7,5,3,1,0,6,2,7468,1,3,6,7,5,5,0,0,4,17,50,4300,20,4,7,1,1,4,,
9,2,44,8,1979,1,7,5,3,1,1,1,2,7468,1,4,1,6,11,4,0,0,4,17,40,0,0,2,20,1,2,5,,
9,2,23,12,2000,1,7,3,3,2,0,6,2,7468,1,3,6,3,5,3,0,0,4,15,21,0,0,4,7,1,1,8,,
9,2,36,2,1988,1,7,1,3,2,4,1,2,7468,1,4,5,6,6,4,0,0,4,13,48,7740,37.5,4,18,1,1,8,,
9,2,26,99,1998,1,7,5,3,1,0,6,2,7468,2,0,0,0,0,0,1,1,4,17,0,0,0,0,0,1,0,0,,
9,2,48,5,1975,1,7,4,3,1,0,5,2,7468,1,3,1,4,5,3,0,0,4,16,32,0,0,1,7,1,2,2,,
9,2,55,5,1969,1,7,4,3,1,2,1,2,7468,1,4,2,3,9,3,0,0,4,16,20,0,0,2,15,2,2,7,,
9,2,53,3,1971,1,7,4,3,1,1,5,2,7468,1,4,2,5,9,4,0,0,4,16,35,11400,75.74751,2,15,1,2,7,,
9,2,31,1,1993,1,7,4,3,1,1,6,2,7468,1,4,8,6,9,4,0,0,4,16,40,0,0,2,15,1,2,7,,
9,2,42,3,1982,1,7,6,3,1,1,6,2,7468,1,4,1,6,8,4,0,0,4,18,48,20000,96.89922,4,12,1,2,4,,
9,2,46,8,1977,1,6,3,2,1,2,5,2,7468,1,4,4,1,11,1,0,0,3,12,0,0,0,5,20,1,1,11,,
9,2,52,7,1971,1,7,5,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,17,46,0,0,4,16,1,2,4,,
9,2,69,99,1955,1,7,4,3,1,0,5,2,7468,1,4,2,2,9,2,0,0,4,16,12,0,0,2,15,1,2,7,,
9,2,26,6,1998,1,7,4,3,1,0,6,2,7468,1,4,1,6,8,4,0,0,4,16,40,0,0,1,12,1,2,2,,
9,2,39,12,1984,1,7,4,3,1,1,1,2,7468,1,4,2,1,9,1,0,0,4,16,0,0,0,2,15,1,2,7,,
9,2,32,9,1991,1,7,4,3,1,1,1,2,7468,1,3,6,6,5,4,0,0,4,16,48,0,0,5,7,1,1,2,,
9,2,46,2,1978,1,7,4,3,1,1,5,2,7468,1,4,2,5,9,4,0,0,4,16,35,0,0,2,15,1,2,7,,
15,2,32,99,1992,1,7,5,3,1,0,6,2,7468,1,2,1,4,3,3,0,0,4,17,32,0,0,1,5,1,2,2,,
15,2,44,4,1980,1,7,4,3,1,2,5,2,7468,1,3,6,8,5,5,0,0,4,16,63,0,0,4,7,1,1,4,,
15,2,40,6,1983,1,7,4,3,1,3,6,2,7468,1,4,2,4,9,3,0,0,4,16,32,16000,116.27907,2,15,1,2,7,,
15,2,31,3,1993,1,7,5,3,1,0,6,2,7468,1,2,1,6,3,4,0,0,4,17,48,0,0,1,5,1,2,2,,
15,2,22,99,2002,1,7,2,3,2,0,6,2,7468,2,0,0,0,0,0,2,0,4,14,0,0,0,0,0,1,0,0,,
15,2,47,10,1976,1,7,4,3,1,1,3,2,7468,1,4,3,6,9,4,0,0,4,16,40,0,0,1,15,1,2,6,,
15,2,61,3,1963,1,6,3,2,1,2,2,2,7468,1,4,4,4,9,3,0,0,3,12,30,10600,82.17054,2,15,1,2,7,,
15,2,53,6,1970,1,7,4,3,1,3,6,2,7468,1,4,2,6,9,4,0,0,4,16,40,12000,69.76744,2,15,1,2,7,,
14,2,41,3,1983,1,6,3,2,1,2,1,2,7468,1,4,1,6,8,4,0,0,3,12,40,0,0,1,10,1,2,1,,
14,2,40,99,1984,1,7,4,3,1,0,6,2,7468,1,4,1,4,7,3,0,0,4,16,30,10400,80.62016,1,9,1,2,2,,
14,2,19,8,2004,1,7,1,3,2,0,6,2,7468,1,4,2,6,11,4,0,0,4,13,40,0,0,1,20,1,2,5,,
14,2,42,5,1982,1,7,4,3,1,2,1,2,7468,1,4,4,6,11,4,0,0,4,16,45,14000,72.35142,2,20,1,2,5,,
14,2,22,4,2002,1,7,3,3,2,0,6,2,7468,1,4,1,2,8,2,0,0,4,15,6,4300,166.66667,4,12,1,1,8,,
14,2,25,9,1998,1,7,5,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,17,45,13600,70.28424,1,16,1,2,2,,
14,2,28,9,1995,1,7,4,3,1,0,6,2,7468,1,3,3,6,5,4,0,0,4,16,40,13600,79.06977,1,6,1,2,2,,
14,2,32,99,1992,1,7,5,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,17,46,0,0,1,16,1,2,4,,
14,2,26,3,1998,1,7,4,3,1,0,6,2,7468,1,4,1,6,10,4,0,0,4,16,48,0,0,1,19,1,2,2,,
14,2,25,1,1999,1,7,4,3,1,0,6,2,7468,1,3,6,5,5,4,0,0,4,16,35,7740,51.42857,4,7,1,1,4,,
14,2,27,9,1996,1,7,4,3,1,2,6,2,7468,1,1,1,6,4,4,0,0,4,16,46,7740,39.13043,1,4,1,2,2,,
14,2,25,5,1999,1,7,4,3,1,0,1,2,7468,1,2,4,6,3,4,0,0,4,16,48,10750,52.08333,1,5,1,2,2,,
19,2,33,1,1991,1,7,5,3,1,0,5,2,7468,1,4,1,6,8,4,0,0,4,17,45,23000,118.86305,1,10,2,2,1,,
19,2,22,1,2002,1,6,3,2,1,0,6,2,7468,1,3,1,6,5,4,0,0,3,12,42,0,0,1,6,1,2,2,,
19,2,31,11,1992,1,6,1,2,2,1,1,2,7468,1,2,5,6,3,4,0,0,3,10,48,12900,62.5,1,5,1,2,2,,
19,2,46,2,1978,1,6,3,2,1,1,2,2,7468,1,4,4,4,9,3,0,0,3,12,30,20000,155.03876,3,16,1,2,7,,
19,2,51,9,1972,1,7,5,3,1,4,1,2,7468,1,4,1,9,7,6,0,0,4,17,0,0,0,4,9,1,2,4,,
19,2,49,4,1975,1,7,5,3,1,2,5,2,7468,1,4,6,7,8,5,0,0,4,17,49,0,0,4,10,1,2,1,,
19,2,60,8,1963,1,7,4,3,1,4,3,2,7468,1,4,6,6,8,4,0,0,4,16,40,0,0,1,10,1,2,1,,
19,2,25,11,1998,1,7,5,3,1,0,6,2,7468,1,2,5,6,3,4,0,0,4,17,47,20000,98.96091,1,5,1,2,2,,
19,2,50,99,1974,1,7,5,3,1,3,5,2,7468,1,4,1,6,8,4,0,0,4,17,45,16000,82.68734,4,12,1,1,8,,
19,2,22,6,2001,1,7,5,3,1,0,6,2,7468,1,4,1,6,8,4,0,0,4,17,40,0,0,1,14,1,2,2,,
19,2,22,7,2001,1,6,3,2,1,0,6,2,7468,1,4,2,5,9,4,0,0,3,12,37,13000,81.70962,1,15,1,2,6,,
19,2,26,4,1998,1,7,4,3,1,0,6,2,7468,1,4,3,6,9,4,0,0,4,16,40,12900,75,1,16,1,2,6,,
19,2,20,7,2003,1,7,3,3,2,0,6,2,7468,1,4,4,6,8,4,0,0,4,15,48,6000,29.06977,1,14,1,2,2,,
19,2,37,10,1986,1,7,4,3,1,2,5,2,7468,1,4,1,6,8,4,0,0,4,16,40,0,0,1,13,1,2,2,,
19,2,47,11,1976,1,7,5,3,1,1,3,2,7468,1,4,3,6,8,4,0,0,4,17,45,30000,155.03876,1,12,1,2,4,,
21,2,26,3,1998,1,7,5,3,1,0,1,2,7468,1,4,8,8,6,5,0,0,4,17,60,5000,19.37984,4,18,1,2,4,,
21,2,49,9,1974,1,7,4,3,1,3,4,2,7468,1,4,2,4,9,3,0,0,4,16,25,16000,148.83721,2,15,1,2,7,,
21,2,56,5,1967,1,6,3,3,1,2,1,2,7468,1,3,1,8,5,5,0,0,4,15,61,0,0,1,7,1,2,2,,
21,2,29,10,1994,1,7,5,3,1,1,1,2,7468,1,4,1,6,11,4,0,0,4,17,40,0,0,4,20,1,1,5,,
21,2,33,12,1990,1,7,5,3,1,0,6,2,7468,1,4,1,6,8,4,0,0,4,17,48,0,0,1,12,1,2,4,,
21,2,60,6,1963,1,7,5,3,1,3,5,2,7468,1,4,4,6,9,4,0,0,4,17,40,10000,58.13953,1,15,1,2,6,,
21,2,52,11,1971,1,7,5,3,1,3,5,2,7468,1,4,1,4,8,3,0,0,4,17,28,0,0,1,14,1,2,2,,
21,2,29,2,1995,1,7,5,3,1,0,6,2,7468,1,4,4,8,8,5,0,0,4,17,66,0,0,4,14,1,1,8,,
21,2,40,4,1984,1,7,4,3,1,2,1,2,7468,1,4,2,3,9,3,0,0,4,16,20,12000,139.53488,2,15,1,2,7,,
21,2,44,8,1979,1,7,4,3,1,1,5,2,7468,1,4,8,6,8,4,0,0,4,16,40,0,0,1,14,1,2,2,,
21,2,27,10,1996,1,7,1,3,2,0,6,2,7468,1,4,1,6,10,4,0,0,4,13,46,6880,34.78261,1,19,1,2,2,,
11,2,31,99,1993,1,7,5,3,1,0,6,2,7468,1,4,6,2,6,2,0,0,4,17,4,5160,300,4,18,1,1,8,,
11,2,22,99,2002,1,7,2,3,2,0,6,2,7468,1,4,6,2,6,2,0,0,4,14,4,1290,75,4,18,1,1,8,,
11,2,47,1,1977,1,6,2,3,1,2,5,2,7468,1,4,8,6,6,4,0,0,4,14,45,0,0,4,18,1,1,8,,
11,2,30,3,1994,1,7,4,3,1,1,3,2,7468,1,4,4,6,11,4,0,0,4,16,40,0,0,2,20,1,2,5,,
11,2,40,10,1983,1,7,5,3,1,0,6,2,7468,1,4,1,6,8,4,0,0,4,17,47,0,0,1,14,1,2,4,,
11,2,24,11,1999,1,7,4,3,1,0,6,2,7468,1,4,1,6,8,4,0,0,4,16,40,0,0,1,12,1,2,4,,
11,2,29,99,1995,1,7,4,3,1,1,1,2,7468,1,4,6,6,8,4,0,0,4,16,40,0,0,1,10,1,2,1,,
11,2,47,3,1977,1,7,4,3,1,2,3,2,7468,1,3,6,6,5,4,0,0,4,16,45,0,0,1,7,1,2,2,,
11,2,38,12,1985,1,7,4,3,1,0,6,2,7468,1,3,6,7,5,5,0,0,4,16,56,0,0,1,7,1,2,2,,
11,2,23,9,2000,1,7,5,3,1,0,6,2,7468,1,4,1,4,8,3,0,0,4,17,32,8600,62.5,1,12,1,2,7,,
11,2,33,99,1991,1,7,4,3,1,0,1,2,7468,1,4,2,5,9,4,0,0,4,16,35,9000,59.80066,2,15,1,2,7,,
5,2,28,3,1996,1,7,4,3,1,2,1,2,7468,2,0,0,0,0,0,1,2,4,16,0,0,0,0,0,1,0,0,,
5,2,26,12,1997,1,7,4,3,1,0,6,2,7468,1,4,4,6,9,4,0,0,4,16,48,7310,35.41667,1,15,1,2,2,,
5,2,55,5,1969,1,7,5,3,1,2,5,2,7468,1,4,4,5,9,4,0,0,4,17,35,11000,73.0897,1,15,1,2,6,,
5,2,46,10,1977,1,6,3,2,1,1,5,2,7468,1,4,1,4,9,3,0,0,3,12,34,7600,51.98358,2,16,2,2,7,,
5,2,37,12,1986,1,7,5,3,1,1,5,2,7468,1,4,4,4,9,3,0,0,4,17,25,6000,55.81395,2,15,1,2,7,,
5,2,44,6,1979,1,7,4,3,1,2,5,2,7468,1,3,3,3,5,3,0,0,4,16,20,45000,523.25581,4,6,1,1,2,,
10,2,38,8,1985,1,7,5,3,1,1,6,2,7468,1,4,1,6,11,4,0,0,4,17,40,0,0,2,20,1,2,5,,
10,2,27,2,1997,1,7,5,3,1,0,6,2,7468,1,3,6,3,5,3,0,0,4,17,24,0,0,4,7,1,1,2,,
10,2,21,11,2002,1,7,2,3,2,0,6,2,7468,1,4,8,3,7,3,0,0,4,14,18,200,2.58398,4,8,1,1,2,,
