ent,sex,eda,nac_mes,nac_anio,cs_p12,cs_p13_1,cs_p13_2,cs_p15,cs_p16,n_hij,e_con,zona,salario,clase2,rama,c_ocu11c,dur9c,rama_est2,dur_est,d_ant_lab,d_cexp_est,niv_ins,anios_esc,hrsocup,ingocup,ing_x_hrs,imssissste,scian,t_tra,emp_ppal,sec_ins,,
10,2,28,2,1996,1,7,5,3,1,1,5,2,7468,1,6,1,6,1,4,0,0,4,17,48,22532,109.16667,1,1,1,2,3,,
10,2,32,9,1991,1,7,4,3,1,1,1,2,7468,1,4,1,4,9,3,0,0,4,16,25,4400,40.93023,1,15,1,2,6,,
10,2,25,9,1998,1,7,5,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,17,40,7200,41.86047,1,16,1,2,4,,
10,2,26,8,1997,1,7,5,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,17,45,8600,44.44444,4,16,1,1,4,,
24,2,38,8,1985,1,7,4,3,1,3,5,2,7468,1,4,2,6,9,4,0,0,4,16,40,0,0,1,15,1,2,6,,
24,2,40,7,1983,1,6,3,2,1,1,5,2,7468,1,4,4,6,9,4,0,0,3,12,42,0,0,1,16,1,2,6,,
31,2,25,8,1998,1,7,4,3,1,1,1,2,7468,1,4,8,2,6,2,0,0,4,16,12,17200,333.33333,4,18,1,1,8,,
31,2,41,7,1982,1,7,1,3,2,1,3,2,7468,1,4,1,5,9,4,0,0,4,13,36,0,0,2,16,1,2,7,,
31,2,46,7,1977,1,7,5,3,1,3,5,2,7468,1,4,1,6,9,4,0,0,4,17,40,0,0,2,16,2,2,7,,
31,2,25,5,1998,1,7,4,3,1,0,6,2,7468,1,4,4,6,8,4,0,0,4,16,40,0,0,1,14,1,2,2,,
31,2,44,6,1979,1,7,4,3,1,0,5,2,7468,1,3,6,6,5,4,0,0,4,16,48,7740,37.5,1,6,1,2,2,,
31,2,24,1,2000,1,7,4,3,2,0,6,2,7468,1,4,4,4,8,3,0,0,4,16,25,4000,37.2093,4,10,1,1,1,,
8,2,33,6,1990,1,7,5,3,1,2,5,2,7468,1,4,4,6,11,4,0,0,4,17,40,8000,46.51163,2,20,1,2,5,,
8,2,36,10,1987,1,7,4,3,1,1,6,2,7468,1,3,1,5,5,4,0,0,4,16,35,12900,85.71429,1,7,1,2,2,,
8,2,51,3,1973,1,6,3,1,1,4,5,2,7468,1,2,5,4,3,3,0,0,2,9,30,0,0,4,5,1,1,4,,
8,2,27,2,1997,1,7,5,3,1,0,6,2,7468,1,4,1,6,6,4,0,0,4,17,48,0,0,1,18,1,2,2,,
8,2,33,5,1990,1,7,5,3,1,2,5,2,7468,1,4,2,6,9,4,0,0,4,17,40,10000,58.13953,1,15,1,2,7,,
8,2,56,99,1968,1,7,5,3,1,2,5,2,7468,1,4,1,4,11,3,0,0,4,17,30,26000,201.55039,2,20,1,2,5,,
8,2,35,11,1988,1,7,5,3,1,0,6,2,7468,1,4,4,5,9,4,0,0,4,17,35,16000,106.31229,2,15,1,2,7,,
8,2,30,5,1993,1,7,2,3,2,0,6,2,7468,1,3,6,7,5,5,0,0,4,14,50,0,0,1,7,1,2,2,,
8,2,46,11,1977,1,7,5,3,1,3,1,2,7468,1,2,5,5,3,4,0,0,4,17,36,12040,77.77778,1,5,1,2,2,,
8,2,59,3,1965,1,6,3,1,1,2,4,2,7468,1,4,8,4,6,3,0,0,2,9,28,8600,71.42857,4,18,1,2,4,,
8,2,25,4,1999,1,7,3,3,2,3,5,2,7468,1,2,6,7,3,5,0,0,4,15,56,0,0,4,5,1,1,8,,
8,2,28,4,1996,1,6,3,2,1,2,6,2,7468,1,3,6,6,5,4,0,0,3,12,48,10750,52.08333,1,7,1,2,2,,
8,2,22,10,2001,1,7,5,3,1,0,6,2,7468,1,2,1,6,3,4,0,0,4,17,45,10750,55.55556,1,5,1,2,2,,
8,2,32,5,1992,1,7,5,3,1,2,5,2,7468,1,4,4,6,6,4,0,0,4,17,48,12900,62.5,1,18,1,2,2,,
8,2,29,3,1995,1,7,4,3,1,0,6,2,7468,1,4,4,6,8,4,0,0,4,16,45,0,0,1,10,1,2,1,,
8,2,42,8,1981,1,7,5,3,1,2,5,2,7468,1,4,1,4,9,3,0,0,4,17,30,51600,400,4,16,1,1,8,,
8,2,20,7,2003,1,7,1,3,2,0,1,2,7468,1,4,4,6,10,4,0,0,4,13,40,7310,42.5,4,19,1,1,4,,
8,2,54,3,1970,1,6,3,2,1,3,4,2,7468,1,4,1,5,9,4,0,0,3,12,36,16000,103.35917,2,16,1,2,7,,
28,2,23,3,2001,1,7,4,3,2,0,6,2,7468,1,4,1,6,9,4,0,0,4,16,40,0,0,3,16,1,1,7,,
28,2,37,10,1986,1,7,3,3,1,1,5,2,7468,1,4,8,8,6,5,0,0,4,15,63,10000,36.91399,4,18,1,2,4,,
28,2,48,6,1975,1,7,4,3,1,2,5,2,7468,1,3,6,6,5,4,0,0,4,16,48,8600,41.66667,4,7,1,1,11,,
28,2,29,7,1994,1,7,5,3,1,0,6,2,7468,1,3,6,7,5,5,0,0,4,17,53,7000,30.71523,1,7,1,2,2,,
28,2,54,6,1969,1,6,2,1,1,2,6,2,7468,1,4,8,8,6,5,0,0,2,8,57,6450,26.31579,4,18,1,1,2,,
28,2,80,4,1944,1,6,3,2,1,1,5,2,7468,1,4,4,4,9,3,0,0,3,12,32,10000,72.67442,2,16,1,2,7,,
28,2,47,7,1976,1,7,4,3,1,1,5,2,7468,1,4,8,4,9,3,0,0,4,16,29,16000,128.30794,2,15,1,2,7,,
28,2,40,10,1983,1,7,5,3,1,1,5,2,7468,1,3,6,6,5,4,0,0,4,17,48,0,0,1,6,1,2,2,,
28,2,52,3,1972,1,7,3,3,1,0,2,2,7468,1,4,1,6,9,4,0,0,4,15,48,0,0,2,16,1,2,7,,
28,2,44,1,1980,1,7,1,3,2,1,3,2,7468,1,4,4,6,9,4,0,0,4,13,40,0,0,2,15,1,2,7,,
28,2,33,10,1990,1,7,5,3,1,1,2,2,7468,1,4,4,6,10,4,0,0,4,17,40,6450,37.5,1,19,1,2,4,,
30,2,28,10,1995,1,7,4,3,1,1,5,2,7468,1,4,3,6,10,4,0,0,4,16,46,0,0,1,19,1,2,4,,
30,2,32,9,1991,1,7,3,3,2,0,6,2,7468,1,1,7,6,4,4,0,0,4,15,48,6450,31.25,4,4,1,1,4,,
30,2,37,8,1986,1,7,4,3,1,1,6,2,7468,1,4,4,7,7,5,0,0,4,16,51,0,0,1,9,1,2,2,,
30,2,65,10,1958,1,7,5,3,1,2,1,2,7468,1,4,1,6,9,4,0,0,4,17,48,0,0,1,16,1,2,2,,
30,2,28,6,1995,1,7,5,3,1,0,6,2,7468,1,4,4,7,10,5,0,0,4,17,50,0,0,4,19,1,1,2,,
30,2,23,11,2000,1,7,4,3,1,0,6,2,7468,1,2,8,6,3,4,0,0,4,16,48,0,0,1,5,1,2,2,,
30,2,36,7,1987,1,6,2,3,1,2,5,2,7468,1,4,8,5,9,4,0,0,4,14,35,0,0,1,16,1,2,7,,
30,2,53,6,1971,1,6,3,2,1,2,5,2,7468,1,2,5,6,3,4,0,0,3,12,48,7000,33.91473,1,5,1,2,2,,
12,2,39,1,1985,1,7,5,3,1,1,1,2,7468,1,4,2,1,9,1,0,0,4,17,0,8000,0,2,15,2,2,7,,
12,2,43,10,1980,1,7,4,3,1,3,6,2,7468,1,4,8,2,10,2,0,0,4,16,12,0,0,4,19,1,1,8,,
12,2,21,2,2003,1,7,1,3,2,0,6,2,7468,1,3,6,2,5,2,0,0,4,13,4,0,0,4,6,1,1,4,,
12,2,56,99,1968,1,7,5,3,1,3,5,2,7468,1,3,6,8,5,5,0,0,4,17,72,0,0,4,7,1,1,8,,
12,2,29,2,1995,1,7,5,3,1,0,6,2,7468,2,0,0,0,0,0,1,2,4,17,0,0,0,0,0,1,0,0,,
12,2,46,3,1978,1,7,5,3,1,1,5,2,7468,1,4,2,2,9,2,0,0,4,17,6,0,0,4,15,1,1,8,,
1,2,58,5,1965,1,7,5,3,1,3,2,2,7468,1,4,3,6,6,4,0,0,4,17,48,0,0,1,18,1,2,2,,
1,2,37,99,1987,1,7,4,3,1,2,6,2,7468,1,2,5,6,3,4,0,0,4,16,48,0,0,4,5,1,1,4,,
1,2,40,3,1984,1,7,4,3,1,1,5,2,7468,1,4,4,6,8,4,0,0,4,16,40,0,0,1,10,1,2,1,,
1,2,23,11,2000,1,7,5,3,1,0,1,2,7468,1,2,5,6,3,4,0,0,4,17,48,11180,54.16667,1,5,1,2,2,,
1,2,23,10,2000,1,7,4,3,1,0,6,2,7468,1,2,1,6,3,4,0,0,4,16,48,0,0,1,5,1,2,2,,
1,2,48,8,1975,1,7,5,3,1,1,6,2,7468,1,4,3,6,11,4,0,0,4,17,40,0,0,2,20,1,2,5,,
1,2,62,4,1962,1,7,5,3,1,2,3,2,7468,1,3,6,7,5,5,0,0,4,17,50,0,0,4,7,1,1,8,,
16,2,27,99,1997,1,7,5,3,1,0,6,2,7468,1,4,4,3,8,3,0,0,4,17,20,0,0,4,12,1,1,4,,
16,2,24,1,2000,1,7,4,3,2,1,1,2,7468,1,4,1,6,9,4,0,0,4,16,40,0,0,4,16,1,1,7,,
16,2,46,1,1978,1,7,5,3,1,3,5,2,7468,1,4,1,3,8,3,0,0,4,17,20,12900,150,4,12,1,1,4,,
16,2,49,99,1975,1,7,5,3,1,3,5,2,7468,1,4,1,6,11,4,0,0,4,17,40,0,0,1,20,1,2,5,,
16,2,44,5,1979,1,7,5,3,1,2,3,2,7468,1,4,1,6,9,4,0,0,4,17,40,7000,40.69767,1,15,1,2,6,,
16,2,29,3,1995,1,7,5,3,1,0,1,2,7468,1,4,1,6,9,4,0,0,4,17,40,19200,111.62791,2,16,1,2,7,,
16,2,29,6,1994,1,7,5,3,1,1,2,2,7468,1,4,1,6,9,4,0,0,4,17,48,7000,33.91473,1,16,1,2,7,,
16,2,57,10,1966,1,6,3,2,1,2,6,2,7468,1,3,6,2,5,2,0,0,3,12,12,0,0,4,7,1,1,8,,
16,2,27,8,1996,1,7,5,3,1,0,1,2,7468,1,4,1,4,8,3,0,0,4,17,30,0,0,4,12,2,1,8,,
16,2,51,5,1973,1,7,5,3,1,1,6,2,7468,1,4,1,6,6,4,0,0,4,17,46,6000,30.33367,1,18,2,2,2,,
16,2,53,8,1970,1,7,5,3,1,4,6,2,7468,1,4,6,8,8,5,0,0,4,17,60,0,0,4,11,2,1,8,,
15,2,23,8,2000,1,7,2,3,2,0,6,2,7468,1,4,9,6,11,4,0,0,4,14,40,0,0,2,20,1,2,5,,
15,2,20,9,2003,1,7,2,3,2,1,5,2,7468,2,0,0,0,0,0,2,0,4,14,0,0,0,0,0,1,0,0,,
15,2,40,8,1983,1,6,2,2,1,0,6,2,7468,1,3,6,8,5,5,0,0,3,11,76,9000,27.53978,4,7,1,1,8,,
15,2,60,5,1963,1,7,5,3,1,2,1,2,7468,1,4,3,6,9,4,0,0,4,17,40,0,0,2,15,1,2,7,,
15,2,30,8,1993,1,6,1,2,2,0,1,2,7468,1,4,8,5,10,4,0,0,3,10,36,7740,50,4,19,1,2,4,,
15,2,35,3,1989,1,7,4,3,1,2,5,2,7468,1,4,5,7,10,5,0,0,4,16,50,7000,32.55814,1,19,1,2,4,,
15,2,41,2,1983,1,7,5,3,1,2,5,2,7468,1,4,8,6,6,4,0,0,4,17,48,7000,33.91473,4,18,1,2,4,,
15,2,51,99,1973,1,7,5,3,1,1,5,2,7468,1,4,2,4,9,3,0,0,4,17,30,0,0,2,15,1,2,7,,
15,2,33,7,1990,1,6,3,2,1,1,6,2,7468,1,3,6,6,5,4,0,0,3,12,48,7740,37.5,1,7,1,2,2,,
15,2,34,1,1990,1,7,4,3,1,2,1,2,7468,1,4,8,8,6,5,0,0,4,16,60,7740,30,4,18,1,1,8,,
5,2,49,1,1975,1,7,5,3,1,3,5,2,7468,1,4,2,1,9,1,0,0,4,17,0,14000,0,3,15,1,2,7,,
5,2,39,9,1984,1,7,4,3,1,4,5,2,7468,1,2,5,7,3,5,0,0,4,16,50,0,0,1,5,1,2,2,,
5,2,22,4,2002,1,7,3,3,2,0,6,2,7468,2,0,0,0,0,0,1,1,4,15,0,0,0,0,0,1,0,0,,
5,2,64,1,1960,1,6,3,2,1,3,5,2,7468,1,2,5,6,3,4,0,0,3,12,40,8600,50,1,5,1,2,4,,
5,2,23,5,2001,1,7,4,3,1,0,6,2,7468,2,0,0,0,0,0,1,2,4,16,0,0,0,0,0,1,0,0,,
5,2,22,8,2001,1,7,1,3,2,0,6,2,7468,1,2,5,6,3,4,0,0,4,13,40,0,0,1,5,1,2,2,,
27,2,27,11,1996,1,7,5,3,1,0,6,2,7468,1,4,1,8,10,5,0,0,4,17,60,14000,54.26357,4,19,1,1,2,,
27,2,36,4,1988,1,7,5,3,1,0,6,2,7468,1,4,6,7,7,5,0,0,4,17,50,5590,26,1,9,1,2,2,,
27,2,29,11,1994,1,7,5,3,1,0,6,2,7468,1,4,8,6,9,4,0,0,4,17,48,7400,35.85271,1,16,1,2,2,,
27,2,48,7,1975,1,7,5,3,1,2,5,2,7468,1,4,6,6,8,4,0,0,4,17,45,10000,51.67959,1,10,1,2,1,,
27,2,40,2,1984,1,7,5,3,1,2,5,2,7468,1,4,2,3,9,3,0,0,4,17,20,0,0,2,15,1,2,7,,
27,2,23,6,2001,1,7,2,3,2,1,1,2,7468,1,4,4,6,10,4,0,0,4,14,48,0,0,4,19,1,1,4,,
27,2,42,1,1982,1,7,5,3,1,0,6,2,7468,1,2,1,6,3,4,0,0,4,17,48,0,0,1,5,1,2,2,,
27,2,27,7,1996,1,7,5,3,1,1,6,2,7468,1,3,6,8,5,5,0,0,4,17,60,0,0,1,7,1,2,2,,
7,2,49,4,1975,1,7,4,3,1,2,5,2,7468,1,4,1,4,9,3,0,0,4,16,32,14000,101.74419,2,16,1,2,7,,
7,2,43,3,1981,1,7,5,3,1,2,5,2,7468,1,4,1,6,8,4,0,0,4,17,40,0,0,4,12,1,2,4,,
7,2,29,1,1995,1,7,6,3,1,0,6,2,7468,1,4,1,4,9,3,0,0,4,18,25,20000,186.04651,4,16,1,1,2,,
7,2,32,7,1991,1,7,2,3,2,2,6,2,7468,1,4,6,6,8,4,0,0,4,14,48,12000,58.13953,4,11,1,1,2,,
8,2,44,1,1980,1,7,5,3,1,2,5,1,11247,1,3,3,6,5,4,0,0,4,17,44,0,0,1,7,1,2,2,,
8,2,21,1,2003,1,7,1,3,2,0,6,1,11247,1,2,5,3,3,3,0,0,4,13,22,8600,90.90909,1,5,1,2,4,,
8,2,25,3,1999,1,7,5,3,1,0,6,1,11247,1,2,5,6,3,4,0,0,4,17,40,0,0,1,5,1,2,2,,
8,2,25,11,1998,1,7,5,3,1,0,6,1,11247,1,2,1,7,3,5,0,0,4,17,55,0,0,1,5,1,2,2,,
8,2,27,9,1996,1,7,4,3,1,0,6,1,11247,1,4,3,6,7,4,0,0,4,16,42,25800,142.85714,1,9,1,2,2,,
8,2,21,6,2002,1,7,1,3,2,0,1,1,11247,1,2,5,8,3,5,0,0,4,13,70,9890,32.85714,1,5,1,2,2,,
2,2,26,10,1997,1,7,5,3,1,0,6,1,11247,2,0,0,0,0,0,1,2,4,17,0,0,0,0,0,1,0,0,,
2,2,57,10,1966,1,7,2,3,2,3,5,1,11247,1,4,8,1,10,1,0,0,4,14,0,2580,0,4,19,1,1,9,,
2,2,39,2,1985,1,7,5,3,1,2,5,1,11247,1,4,2,4,9,3,0,0,4,17,30,10000,77.51938,2,15,1,2,7,,
2,2,26,99,1998,1,7,5,3,1,1,6,1,11247,1,4,4,6,7,4,0,0,4,17,48,0,0,1,8,1,2,2,,
2,2,21,99,2003,1,7,1,3,2,0,6,1,11247,1,4,1,4,11,3,0,0,4,13,25,0,0,4,20,1,1,5,,
25,2,45,9,1978,1,7,5,3,1,0,6,2,7468,1,4,2,1,9,1,0,0,4,17,0,14000,0,2,15,1,2,7,,
25,2,32,8,1991,1,7,5,3,1,0,6,2,7468,1,4,4,1,9,1,0,0,4,17,0,14000,0,2,15,1,2,7,,
25,2,41,10,1982,1,7,5,3,1,3,5,2,7468,1,2,5,2,3,2,0,0,4,17,2,2150,250,4,5,1,1,4,,
25,2,52,7,1971,1,7,5,3,1,3,6,2,7468,1,4,1,6,8,4,0,0,4,17,40,8000,46.51163,1,10,1,2,1,,
25,2,50,9,1973,1,7,5,3,1,0,6,2,7468,1,4,2,4,9,3,0,0,4,17,30,0,0,2,15,1,2,7,,
25,2,39,10,1984,1,7,5,3,1,0,6,2,7468,1,4,6,6,8,4,0,0,4,17,40,0,0,1,13,1,2,2,,
26,2,51,3,1973,1,7,4,3,1,0,5,2,7468,1,4,1,1,11,1,0,0,4,16,0,16000,0,2,20,1,2,5,,
26,2,28,2,1996,1,7,5,3,1,0,6,2,7468,1,4,1,8,9,5,0,0,4,17,60,16200,62.7907,2,16,1,2,7,,
26,2,50,12,1973,1,7,4,3,1,2,5,2,7468,1,4,4,6,11,4,0,0,4,16,45,24000,124.03101,2,20,1,2,5,,
26,2,24,10,1999,1,7,5,3,1,0,6,2,7468,1,4,4,7,8,5,0,0,4,17,54,10000,43.06632,1,10,1,2,1,,
26,2,26,11,1997,1,7,2,3,2,1,6,2,7468,1,4,1,3,9,3,0,0,4,14,16,0,0,1,15,1,2,4,,
26,2,35,6,1988,1,7,5,3,1,2,5,2,7468,1,2,3,6,3,4,0,0,4,17,47,40000,197.92182,1,5,1,2,2,,
26,2,23,3,2001,1,7,5,3,1,0,6,2,7468,1,4,4,1,11,1,0,0,4,17,0,0,0,2,20,1,2,5,,
26,2,29,8,1994,1,7,5,3,1,1,5,2,7468,1,4,2,4,9,3,0,0,4,17,25,12000,111.62791,2,15,1,2,7,,
26,2,39,8,1984,1,7,4,3,1,2,5,2,7468,1,4,4,5,11,4,0,0,4,16,36,0,0,2,20,1,2,5,,
26,2,37,1,1987,1,7,5,3,1,0,6,2,7468,1,4,1,6,8,4,0,0,4,17,40,0,0,1,14,1,2,2,,
26,2,40,12,1983,1,7,5,3,1,2,5,2,7468,1,7,1,6,0,4,0,0,4,17,48,0,0,1,21,1,2,2,,
10,2,37,10,1986,1,7,3,3,2,1,1,2,7468,1,4,4,3,8,3,0,0,4,15,18,3900,50.3876,4,10,1,1,1,,
10,2,58,4,1965,1,6,3,2,1,0,6,2,7468,1,4,4,1,11,1,0,0,3,12,0,9000,0,2,20,1,2,5,,
10,2,34,8,1989,1,7,5,3,1,2,5,2,7468,1,4,2,1,9,1,0,0,4,17,0,10000,0,1,15,1,2,6,,
10,2,43,6,1980,1,7,4,3,1,1,3,2,7468,1,4,1,5,9,4,0,0,4,16,37,16000,100.56568,1,16,1,2,7,,
10,2,56,3,1968,1,6,2,2,1,4,5,2,7468,1,4,8,2,6,2,0,0,3,11,12,10750,208.33333,4,18,1,1,8,,
10,2,23,7,2000,1,7,3,3,2,0,6,2,7468,1,4,8,2,10,2,0,0,4,15,12,4300,83.33333,4,19,1,1,8,,
10,2,23,8,2000,1,6,3,3,1,0,6,2,7468,1,4,1,5,9,4,0,0,4,15,36,7200,46.51163,4,16,1,1,4,,
10,2,27,12,1996,1,7,5,3,1,1,1,2,7468,1,4,1,7,11,5,0,0,4,17,56,15600,64.78405,4,20,1,1,5,,
10,2,24,1,2000,1,7,5,3,1,0,1,2,7468,1,4,8,6,10,4,0,0,4,17,48,0,0,4,19,1,2,4,,
18,2,24,6,1999,1,7,5,3,2,1,5,2,7468,1,4,8,2,10,2,0,0,4,17,6,8600,333.33333,4,19,1,1,8,,
18,2,29,10,1994,1,7,5,3,1,0,6,2,7468,1,4,4,3,11,3,0,0,4,17,24,30000,290.69767,2,20,1,2,5,,
18,2,44,6,1979,1,7,4,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,16,40,36000,209.30233,2,16,1,2,7,,
18,2,40,12,1983,1,7,5,3,1,2,5,2,7468,1,4,4,6,9,4,0,0,4,17,40,5000,29.06977,1,15,1,2,6,,
18,2,55,2,1969,1,7,5,3,1,0,6,2,7468,1,4,4,6,11,4,0,0,4,17,40,12000,69.76744,2,20,1,2,5,,
18,2,39,2,1985,1,7,4,3,1,2,5,2,7468,1,4,4,4,11,3,0,0,4,16,30,0,0,2,20,2,2,5,,
18,2,69,7,1954,1,6,3,2,1,3,5,2,7468,1,4,8,2,6,2,0,0,3,12,9,4300,111.11111,4,18,1,1,8,,
18,2,54,11,1969,1,7,4,3,1,2,5,2,7468,1,3,6,6,5,4,0,0,4,16,48,2580,12.5,4,7,1,1,8,,
18,2,43,99,1981,1,7,4,3,1,0,6,2,7468,1,3,4,6,5,4,0,0,4,16,46,15050,76.08696,1,6,1,2,2,,
18,2,21,11,2002,1,7,3,3,1,0,1,2,7468,1,4,1,3,11,3,0,0,4,15,24,0,0,4,20,1,1,5,,
18,2,35,4,1989,1,7,4,3,1,3,5,2,7468,1,4,1,4,10,3,0,0,4,16,30,21500,166.66667,4,17,1,1,8,,
18,2,28,11,1995,1,7,5,3,1,0,6,2,7468,2,0,0,0,0,0,1,1,4,17,0,0,0,0,0,1,0,0,,
18,2,32,3,1992,1,7,5,3,1,0,6,2,7468,1,4,1,8,11,5,0,0,4,17,63,26000,95.97638,2,20,1,2,5,,
18,2,49,9,1974,1,6,3,2,1,2,2,2,7468,1,4,8,3,10,3,0,0,3,12,15,0,0,4,19,2,1,9,,
18,2,24,11,1999,1,7,5,3,1,0,6,2,7468,1,2,5,6,3,4,0,0,4,17,45,0,0,1,5,1,2,2,,
18,2,36,7,1987,1,7,4,3,1,1,2,2,7468,1,1,1,7,4,5,0,0,4,16,50,18000,83.72093,1,4,1,2,2,,
4,2,39,5,1984,1,7,5,3,1,1,5,2,7468,1,4,1,3,9,3,0,0,4,17,22,40000,422.83298,2,16,1,2,7,,
4,2,27,12,1996,1,7,4,3,1,1,1,2,7468,1,3,6,3,5,3,0,0,4,16,24,10000,96.89922,4,7,1,1,4,,
4,2,24,7,1999,1,7,4,3,1,0,6,2,7468,1,2,5,7,3,5,0,0,4,16,50,5200,24.18605,1,5,1,2,2,,
4,2,26,8,1997,1,7,2,3,2,0,6,2,7468,1,4,8,6,10,4,0,0,4,14,48,6450,31.25,4,19,1,1,4,,
4,2,40,12,1983,1,6,3,2,1,0,6,2,7468,1,4,5,8,6,5,0,0,3,12,84,8600,23.80952,4,18,1,1,4,,
17,2,52,99,1972,1,7,5,3,1,3,5,2,7468,1,3,6,8,5,5,0,0,4,17,57,0,0,4,7,1,1,8,,
17,2,49,99,1975,1,7,5,3,1,2,5,2,7468,1,4,4,6,11,4,0,0,4,17,40,8000,46.51163,1,20,1,2,5,,
17,2,24,4,2000,1,7,5,3,1,0,6,2,7468,2,0,0,0,0,0,1,1,4,17,0,0,0,0,0,1,0,0,,
17,2,25,10,1998,1,7,4,3,1,1,6,2,7468,1,4,2,2,9,2,0,0,4,16,6,0,0,4,15,1,1,4,,
17,2,25,99,1999,1,7,4,3,1,0,6,2,7468,1,3,4,6,5,4,0,0,4,16,48,9000,43.60465,1,7,1,2,2,,
30,2,33,12,1990,1,7,4,3,1,2,1,2,7468,1,3,6,7,5,5,0,0,4,16,54,0,0,1,7,1,2,2,,
20,2,36,12,1987,1,7,5,3,1,0,6,2,7468,1,4,1,2,9,2,0,0,4,17,9,0,0,4,16,1,1,4,,
20,2,53,5,1970,1,7,5,3,1,2,5,2,7468,1,4,4,6,11,4,0,0,4,17,40,0,0,1,20,1,2,5,,
20,2,44,6,1979,1,7,3,3,1,1,3,2,7468,1,4,2,1,9,1,0,0,4,15,0,7000,0,1,15,1,2,6,,
20,2,38,6,1985,1,7,5,3,1,2,1,2,7468,1,3,6,8,5,5,0,0,4,17,66,12900,45.45455,4,7,1,1,8,,
20,2,41,5,1983,1,7,5,3,1,1,5,2,7468,1,4,1,3,11,3,0,0,4,17,20,0,0,1,20,1,2,5,,
20,2,50,8,1973,1,7,5,3,1,3,5,2,7468,1,4,2,4,9,3,0,0,4,17,25,0,0,2,15,1,2,7,,
20,2,24,9,1999,1,7,5,3,1,0,6,2,7468,1,4,1,6,9,4,0,0,4,17,48,0,0,4,16,1,2,4,,
20,2,43,5,1980,1,7,6,3,1,0,5,2,7468,1,4,1,6,9,4,0,0,4,18,42,9000,49.83389,4,16,1,1,4,,
20,2,40,1,1984,1,7,5,3,1,1,6,2,7468,1,3,4,8,5,5,0,0,4,17,60,12000,46.51163,1,7,1,2,2,,
20,2,28,7,1995,1,7,5,3,1,0,6,2,7468,1,4,1,8,9,5,0,0,4,17,72,10000,32.29974,4,16,1,1,4,,
20,2,41,8,1982,1,7,5,3,1,1,4,2,7468,1,4,8,3,6,3,0,0,4,17,24,6450,62.5,4,18,1,1,8,,
20,2,28,1,1996,1,7,5,3,1,0,6,2,7468,1,3,6,6,5,4,0,0,4,17,48,0,0,4,7,1,1,4,,
32,2,32,7,1991,1,7,5,3,1,2,5,2,7468,1,4,7,5,7,4,0,0,4,17,36,10320,66.66667,4,8,1,2,4,,
32,2,24,12,1999,1,7,5,3,1,0,6,2,7468,1,4,1,3,9,3,0,0,4,17,24,4730,45.83333,4,16,1,1,2,,
